timestamps,open,high,low,close,volume,amount
2024-10-16,9898.1298828125,10112.7900390625,9890.900390625,9965.01953125,2255500,22476101552.734375
2024-10-17,10034.41015625,10123.2197265625,9887.9404296875,9891.759765625,2367700,23420719597.070312
2024-10-18,9868.849609375,10607.8095703125,9865.8701171875,10357.6796875,3433900,35567236278.90625
2024-10-21,10441.8701171875,10636.16015625,10331.7900390625,10470.91015625,3212800,33640940150.0
2024-10-22,10459.16015625,10604.7802734375,10409.6796875,10559.509765625,2952400,31175896632.03125
2024-10-23,10536.900390625,10721.3701171875,10479.2197265625,10576.41015625,3027700,32022197030.078125
2024-10-24,10508.650390625,10533.83984375,10404.830078125,10441.75,2194400,22913376200.0
2024-10-25,10470.0703125,10733.0703125,10460.9296875,10619.849609375,2719600,28881742997.65625
2024-10-28,10617.900390625,10685.8896484375,10519.48046875,10685.8896484375,2801500,29936519850.097656
2024-10-29,10706.01953125,10729.5703125,10536.8095703125,10543.330078125,3007900,31713282541.992188
2024-10-30,10488.23046875,10596.2197265625,10426.740234375,10530.849609375,2863700,30157194026.367188
2024-10-31,10535.41015625,10693.83984375,10458.849609375,10591.2197265625,3738800,39598452313.671875
2024-11-01,10563.83984375,10629.8095703125,10417.98046875,10455.5,4103700,42906235350.0
2024-11-04,10457.8896484375,10663.099609375,10457.8896484375,10663.099609375,2992400,31908259271.09375
2024-11-05,10653.2001953125,11030.6201171875,10609.8095703125,11006.9404296875,3962500,43615001452.63672
2024-11-06,11024.0,11177.6904296875,10896.3203125,10968.1396484375,4203300,46102381384.27734
2024-11-07,10852.1201171875,11235.919921875,10839.9404296875,11235.919921875,4071500,45747047961.91406
2024-11-08,11374.2001953125,11410.98046875,11135.330078125,11161.7001953125,4000500,44652381631.34766
2024-11-11,11087.41015625,11390.48046875,11071.650390625,11388.5703125,3751300,42721943813.28125
2024-11-12,11430.2197265625,11560.349609375,11210.9501953125,11314.4599609375,3793200,42918009523.828125
2024-11-13,11231.73046875,11380.5,11143.33984375,11359.2900390625,2868100,32579579761.035156
2024-11-14,11333.400390625,11335.3603515625,11023.740234375,11037.7802734375,2692500,29719223386.23047
2024-11-15,10983.5400390625,11065.419921875,10748.9697265625,10748.9697265625,2777000,29849888930.664062
2024-11-18,10774.4404296875,10816.509765625,10478.26953125,10544.01953125,2941100,31011015843.359375
2024-11-19,10559.330078125,10748.599609375,10427.9404296875,10743.83984375,2497000,26827368089.84375
2024-11-20,10709.919921875,10875.4501953125,10692.5595703125,10827.1904296875,2456100,26592662414.35547
2024-11-21,10787.9296875,10867.41015625,10739.2802734375,10819.8798828125,2432400,26318275826.953125
2024-11-22,10785.51953125,10836.6904296875,10438.7197265625,10438.7197265625,2741000,28612530770.507812
2024-11-25,10462.4404296875,10505.240234375,10282.5,10420.51953125,2301000,23977615441.40625
2024-11-26,10387.0,10480.9599609375,10330.4501953125,10333.23046875,1901600,19649671059.375
2024-11-27,10284.7197265625,10566.099609375,10202.23046875,10566.099609375,2244600,23716667183.203125
2024-11-28,10560.41015625,10581.58984375,10416.330078125,10432.5400390625,2181100,22754413079.19922
2024-11-29,10406.080078125,10727.080078125,10406.080078125,10611.7197265625,2330400,24729551650.78125
2024-12-02,10595.4697265625,10777.6904296875,10583.7197265625,10756.5498046875,2431900,26158853470.01953
2024-12-03,10757.490234375,10761.4404296875,10625.48046875,10713.580078125,2229100,23881641352.148438
2024-12-04,10700.0595703125,10717.5595703125,10556.599609375,10604.009765625,2370900,25141046753.320312
2024-12-05,10565.0302734375,10674.76953125,10565.0302734375,10634.490234375,2102100,22354761921.679688
2024-12-06,10642.8896484375,10860.25,10618.759765625,10791.33984375,2753400,29712875125.78125
2024-12-09,10780.98046875,10821.509765625,10668.330078125,10731.66015625,2528400,27133929539.0625
2024-12-10,11124.7802734375,11134.5498046875,10792.009765625,10812.580078125,3428700,37073093313.86719
2024-12-11,10781.099609375,10884.0595703125,10781.080078125,10848.419921875,2556800,27737240056.25
2024-12-12,10846.5400390625,10967.2802734375,10813.7900390625,10957.1298828125,2496700,27356666178.41797
2024-12-13,10876.1904296875,10876.1904296875,10709.1396484375,10713.0703125,2885700,30914707000.78125
2024-12-16,10705.51953125,10721.7099609375,10535.5302734375,10573.919921875,2239500,23680293665.039062
2024-12-17,10557.23046875,10677.740234375,10526.259765625,10537.4296875,2090200,22025335532.8125
2024-12-18,10561.9404296875,10639.76953125,10535.759765625,10584.26953125,1964200,20789622213.28125
2024-12-19,10483.5,10673.9599609375,10460.2001953125,10649.0302734375,2125300,22632384040.13672
2024-12-20,10631.4404296875,10731.080078125,10618.7900390625,10646.6201171875,2058800,21919261497.265625
2024-12-23,10650.580078125,10708.8203125,10527.150390625,10537.400390625,2163600,22798719485.15625
2024-12-24,10548.150390625,10673.33984375,10548.150390625,10671.4296875,1895200,20224493543.75
2024-12-25,10675.73046875,10677.650390625,10544.8798828125,10603.099609375,1835300,19459868713.085938
2024-12-26,10586.9599609375,10692.8896484375,10570.08984375,10673.9697265625,1686800,18004852134.765625
2024-12-27,10679.33984375,10780.5302734375,10632.5302734375,10659.98046875,1986000,21170721210.9375
2024-12-30,10644.150390625,10726.66015625,10632.740234375,10671.16015625,1741500,18583825412.109375
2024-12-31,10668.169921875,10678.76953125,10414.6103515625,10414.6103515625,2011100,20944822878.027344
2025-01-02,10400.66015625,10409.6103515625,10006.5595703125,10088.0595703125,2127800,21465373153.710938
2025-01-03,10097.9296875,10139.990234375,9891.83984375,9897.1201171875,1934100,19142020018.652344
2025-01-06,9890.98046875,9975.990234375,9817.75,9885.650390625,1599600,15813086364.84375
2025-01-07,9860.580078125,10000.33984375,9822.0,9998.759765625,1717200,17169870269.53125
2025-01-08,9940.2001953125,10016.2197265625,9731.4404296875,9944.6396484375,1972400,19614807242.578125
2025-01-09,9906.91015625,10021.9404296875,9901.6298828125,9976.0,1655600,16516265600.0
2025-01-10,9957.830078125,10004.0595703125,9795.9404296875,9795.9404296875,1726200,16909752369.726562
2025-01-13,9697.4501953125,9866.3603515625,9693.7998046875,9796.1796875,1464800,14349444006.25
2025-01-14,9822.349609375,10178.669921875,9788.759765625,10165.169921875,2075800,21100859723.828125
2025-01-15,10139.7802734375,10147.259765625,10038.2998046875,10060.1298828125,1638100,16479498761.035156
2025-01-16,10110.41015625,10249.6201171875,10011.169921875,10101.099609375,1909700,19290069924.023438
2025-01-17,10059.990234375,10227.7099609375,10059.16015625,10161.3203125,1576900,16023386000.78125
2025-01-20,10240.7099609375,10333.16015625,10225.33984375,10256.400390625,1700800,17444085784.375
2025-01-21,10323.1201171875,10325.6904296875,10205.990234375,10305.6904296875,1777500,18318364738.76953
2025-01-22,10263.0400390625,10272.58984375,10162.0,10225.8701171875,1599100,16352188904.394531
2025-01-23,10323.4501953125,10411.4697265625,10176.169921875,10176.169921875,2013400,20488700520.703125
2025-01-24,10141.41015625,10315.3701171875,10141.41015625,10292.73046875,1815200,18683364346.875
2025-01-27,10299.9697265625,10329.6103515625,10156.0703125,10156.0703125,1608100,16331976669.53125
2025-02-05,10237.7099609375,10241.3701171875,10124.2001953125,10164.2197265625,1953000,19850721125.976562
2025-02-06,10142.849609375,10393.6298828125,10135.150390625,10393.6298828125,2312500,24035269104.003906
2025-02-07,10410.0302734375,10666.740234375,10384.25,10576.0,2922000,30903072000.0
2025-02-10,10608.6103515625,10645.9599609375,10532.1201171875,10631.25,2562000,27237262500.0
2025-02-11,10640.83984375,10640.83984375,10524.009765625,10557.6201171875,2338600,24690050406.054688
2025-02-12,10529.41015625,10709.26953125,10513.23046875,10708.8798828125,2395600,25654192647.265625
2025-02-13,10691.4599609375,10739.509765625,10621.08984375,10626.6201171875,2615300,27791799592.48047
2025-02-14,10616.01953125,10760.8603515625,10616.01953125,10749.4599609375,2463900,26485594397.753906
2025-02-17,10820.9599609375,10829.8203125,10711.4296875,10791.0595703125,2733800,29500598653.320312
2025-02-18,10781.2001953125,10817.650390625,10577.080078125,10617.259765625,2598400,27587887775.0
2025-02-19,10592.0302734375,10774.01953125,10588.490234375,10772.650390625,2368000,25509636125.0
2025-02-20,10765.9501953125,10826.3798828125,10726.5302734375,10794.5498046875,2340900,25268961637.79297
2025-02-21,10821.8095703125,11003.9501953125,10806.509765625,10991.3701171875,3017400,33165360191.601562
2025-02-24,10995.259765625,11045.9599609375,10909.3701171875,10983.0400390625,2859700,31408199599.70703
2025-02-25,10835.91015625,10964.669921875,10815.33984375,10854.5,2447300,26564217850.0
2025-02-26,10870.73046875,10955.650390625,10831.1103515625,10955.650390625,2509300,27491013525.195312
2025-02-27,10969.919921875,10999.48046875,10792.080078125,10927.509765625,2650000,28957900878.90625
2025-02-28,10861.8203125,10883.830078125,10583.7099609375,10611.240234375,2417200,25649489894.53125
2025-03-03,10642.1796875,10803.669921875,10586.2001953125,10649.58984375,2173500,23146883525.390625
2025-03-04,10558.75,10688.5302734375,10540.419921875,10679.4404296875,1810500,19335126897.94922
2025-03-05,10686.4697265625,10718.6904296875,10626.7099609375,10709.4599609375,1851400,19827494171.679688
2025-03-06,10774.080078125,10924.2197265625,10759.400390625,10898.75,2471600,26937350500.0
2025-03-07,10858.7802734375,10931.9501953125,10798.1904296875,10843.73046875,2532400,27460663039.0625
2025-03-10,10862.9296875,10896.1103515625,10747.1396484375,10825.7001953125,2090400,22630043688.28125
2025-03-11,10698.8095703125,10861.16015625,10692.7197265625,10861.16015625,2085700,22653121737.890625
2025-03-12,10897.419921875,10939.5703125,10828.419921875,10843.23046875,2242900,24320281618.359375
2025-03-13,10830.1103515625,10865.3203125,10677.83984375,10736.1904296875,2045700,21963024762.01172
2025-03-14,10741.51953125,10985.9501953125,10737.6298828125,10978.2998046875,2376000,26084440335.9375
2025-03-17,11009.5703125,11015.4697265625,10940.76953125,10957.8203125,1940400,21262554534.375
2025-03-18,10999.3203125,11041.41015625,10958.8701171875,11014.75,1824900,20100817275.0
2025-03-19,11003.73046875,11030.1904296875,10916.2802734375,10979.0498046875,1724400,18932273483.203125
2025-03-20,10971.41015625,10973.1396484375,10869.16015625,10879.490234375,1573900,17123229679.882812
2025-03-21,10843.98046875,10898.259765625,10656.8798828125,10687.5498046875,1855700,19832886172.558594
2025-03-24,10695.01953125,10723.75,10563.8798828125,10695.490234375,1811800,19378089206.640625
2025-03-25,10702.6904296875,10735.5498046875,10618.0498046875,10649.080078125,1552300,16530567005.273438
2025-03-26,10636.1201171875,10703.0400390625,10635.7802734375,10643.8203125,1413300,15042911247.65625
2025-03-27,10610.8896484375,10745.08984375,10556.6201171875,10668.099609375,1421800,15167904024.609375
2025-03-28,10658.150390625,10688.0498046875,10593.849609375,10607.330078125,1352700,14348535396.679688
2025-03-31,10559.66015625,10609.76953125,10427.9599609375,10504.330078125,1573900,16532765109.960938
2025-04-01,10523.650390625,10581.98046875,10491.7001953125,10503.66015625,1317200,13835421157.8125
2025-04-02,10500.5302734375,10573.009765625,10490.849609375,10513.1201171875,1164500,12242528376.464844
2025-04-03,10384.9501953125,10481.599609375,10328.01953125,10365.73046875,1465200,15187868282.8125
2025-04-07,9747.66015625,9831.6298828125,9220.1201171875,9364.5,2468600,23117204700.0
2025-04-08,9356.6904296875,9505.6396484375,9296.1201171875,9424.6796875,2556700,24096078557.03125
2025-04-09,9271.240234375,9591.8095703125,9119.599609375,9539.8896484375,2628600,25076553929.882812
2025-04-10,9757.98046875,9884.240234375,9713.6396484375,9754.6396484375,2406000,23469662994.140625
2025-04-11,9681.4501953125,9909.5595703125,9679.2802734375,9834.4404296875,1852900,18222234672.16797
2025-04-14,9955.66015625,9964.73046875,9862.33984375,9884.2998046875,1816300,17952853735.253906
2025-04-15,9886.099609375,9895.4501953125,9804.599609375,9858.099609375,1388300,13685999687.695312
2025-04-16,9813.1298828125,9814.5,9650.7900390625,9774.73046875,1470600,14374718627.34375
2025-04-17,9715.2900390625,9828.919921875,9712.0,9759.0498046875,1223300,11938245626.074219
2025-04-18,9745.75,9798.4296875,9719.9501953125,9781.650390625,1124400,10998487699.21875
2025-04-21,9768.650390625,9913.08984375,9733.4296875,9905.5302734375,1396400,13832082473.828125
2025-04-22,9882.9599609375,9914.4697265625,9857.76953125,9870.0498046875,1500800,14812970746.875
2025-04-23,9956.3701171875,9990.0302734375,9892.7001953125,9935.7998046875,1635700,16251987740.527344
2025-04-24,9933.8896484375,9969.9697265625,9846.23046875,9878.3203125,1417500,14002519042.96875
2025-04-25,9900.099609375,9976.76953125,9878.669921875,9917.0595703125,1529900,15172109436.621094
2025-04-28,9925.7099609375,9926.900390625,9848.669921875,9855.2001953125,1402700,13823889313.964844
2025-04-29,9828.4599609375,9882.5400390625,9799.650390625,9849.7998046875,1341100,13209566518.066406
2025-04-30,9863.5,9925.8701171875,9845.3603515625,9899.8203125,1559000,15433819867.1875
2025-05-06,9974.5302734375,10082.33984375,9960.51953125,10082.33984375,1757100,17715679339.453125
2025-05-07,10218.330078125,10248.98046875,10048.0,10104.1298828125,1881800,19013951613.476562
2025-05-08,10081.26953125,10222.8095703125,10067.2998046875,10197.66015625,1603500,16351948060.546875
2025-05-09,10190.1298828125,10190.1298828125,10087.5498046875,10126.830078125,1402100,14198828452.539062
2025-05-12,10220.330078125,10302.0498046875,10200.2099609375,10301.16015625,1629000,16780589894.53125
2025-05-13,10401.9501953125,10401.9501953125,10274.33984375,10288.080078125,1621700,16684179462.695312
2025-05-14,10278.91015625,10418.4404296875,10240.1298828125,10354.2197265625,1749800,18117813677.539062
2025-05-15,10324.83984375,10324.83984375,10186.4501953125,10186.4501953125,1433300,14600239064.941406
2025-05-16,10157.6796875,10217.91015625,10152.76953125,10179.599609375,1191800,12132046814.453125
2025-05-19,10171.2900390625,10184.400390625,10090.2998046875,10171.08984375,1153000,11727266589.84375
2025-05-20,10182.25,10273.58984375,10151.8603515625,10249.169921875,1299800,13321871064.453125
2025-05-21,10246.51953125,10325.919921875,10243.1796875,10294.2197265625,1307500,13459692292.480469
2025-05-22,10274.6796875,10283.2900390625,10214.5,10219.6201171875,1290400,13187397799.21875
2025-05-23,10210.6201171875,10294.5703125,10132.41015625,10132.41015625,1358300,13762852715.234375
2025-05-26,10114.6904296875,10142.9404296875,10044.080078125,10091.16015625,1146200,11566487771.09375
2025-05-27,10074.0302734375,10076.8798828125,9996.830078125,10029.1103515625,1099600,11028009742.578125
2025-05-28,10039.25,10058.1298828125,9987.41015625,10003.26953125,1071000,10713501667.96875
2025-05-29,10006.4296875,10139.1796875,10002.08984375,10127.2001953125,1318300,13350688017.480469
2025-05-30,10091.1904296875,10099.150390625,10022.8095703125,10040.6298828125,1331300,13367090562.988281
2025-06-03,10006.1298828125,10088.1904296875,10004.9404296875,10057.169921875,1415300,14233912590.429688
2025-06-04,10070.849609375,10158.01953125,10070.849609375,10144.580078125,1369500,13893002416.992188
2025-06-05,10152.5498046875,10220.2998046875,10113.0498046875,10203.5,1462900,14926700150.0
2025-06-06,10205.51953125,10223.5595703125,10166.7001953125,10183.7001953125,1220400,12428187718.359375
2025-06-09,10200.4501953125,10280.830078125,10190.25,10250.1396484375,1412300,14476272225.488281
2025-06-10,10248.2900390625,10256.849609375,10095.009765625,10162.1796875,1539700,15646708064.84375
2025-06-11,10176.5,10295.400390625,10176.5,10246.01953125,1427300,14624143676.953125
2025-06-12,10208.2998046875,10263.4599609375,10182.41015625,10234.330078125,1423000,14563451701.171875
2025-06-13,10193.9296875,10215.5400390625,10089.58984375,10122.1103515625,1778700,18004197682.32422
2025-06-16,10096.5703125,10173.0595703125,10096.5703125,10163.5498046875,1410300,14333654289.550781
2025-06-17,10177.669921875,10198.98046875,10129.41015625,10151.4296875,1431400,14530756454.6875
2025-06-18,10142.580078125,10190.0400390625,10118.6796875,10175.58984375,1363500,13874416751.953125
2025-06-19,10156.169921875,10181.9697265625,10027.330078125,10051.9697265625,1459900,14674870603.808594
2025-06-20,10039.0,10084.099609375,9998.5,10005.0302734375,1234400,12350209369.53125
2025-06-23,9950.1396484375,10064.75,9950.1396484375,10048.3896484375,1292100,12983524264.746094
2025-06-24,10074.26953125,10224.1201171875,10074.26953125,10217.6298828125,1675900,17123725920.605469
2025-06-25,10240.1298828125,10403.509765625,10233.150390625,10393.7197265625,2026200,21059754909.960938
2025-06-26,10389.23046875,10440.73046875,10340.6904296875,10343.48046875,1938200,20047733844.53125
2025-06-27,10371.8095703125,10455.509765625,10343.2998046875,10378.5498046875,2041400,21186771571.289062
